x,y,z
2.10521,1.13354,-0.0695846
2.16946,1.16813,-0.0143206
2.22382,1.06071,0.0286836
2.19734,1.18314,0.0435612
2.22752,1.1994,0.103071
2.12159,1.01195,-0.0820836
2.10563,1.1243,-0.0694682
2.15157,1.01704,-0.0277058
2.16294,1.1549,-0.0142508
2.1944,1.1717,0.0434216
2.22464,1.18785,0.102745
2.13234,1.00795,-0.0823628
2.1137,1.26502,-0.0573204
2.10601,1.11507,-0.0693518
2.15989,1.1436,-0.0142043
2.19847,1.16403,0.0434216
2.22524,1.17821,0.102582
2.12498,0.995415,-0.081944
2.12498,1.26172,-0.0575065
2.10634,1.10586,-0.0692355
2.16387,1.13606,-0.0142043
2.22755,1.03399,0.0285905
2.20252,1.15635,0.0434216
2.23288,1.17229,0.102745
2.12482,0.986307,-0.0818044
2.12593,1.25227,-0.0574134
2.11019,1.0985,-0.0692355
2.15484,0.991113,-0.0276127
2.16427,1.12665,-0.0141811
2.19945,1.14496,0.043282
2.23341,1.16264,0.102582
2.12825,0.978884,-0.0818044
2.12683,1.24282,-0.0573204
2.11401,1.09112,-0.0692355
2.16288,1.25378,0
2.16108,1.11542,-0.0141346
2.24879,1.30358,0.0604842
2.21288,1.00847,0.0283111
2.19988,1.13544,0.0432122
2.2268,1.14934,0.102094
2.13165,0.971449,-0.0818044
2.12078,1.22937,-0.0570412
2.16377,1.24423,0
2.15806,0.9744,-0.0275661
2.1614,1.10604,-0.0141113
2.19786,1.26382,0.0589953
2.23461,1.00896,0.0285439
2.20383,1.12776,0.0432122
2.22369,1.13792,0.101768
2.12159,1.21997,-0.0569482
2.11088,1.07091,-0.0688864
2.16463,1.23468,0
2.15049,0.961963,-0.0274264
2.15811,1.09487,-0.0140648
2.19878,1.25416,0.0589023
2.20062,1.11644,0.0430725
2.25809,1.28799,0.151394
2.22765,1.13015,0.101768
2.13108,0.95328,-0.0815252
2.12931,1.21454,-0.0570412
2.0896,1.05096,-0.0680718
2.16196,1.22318,0
2.16115,0.95769,-0.0275195
2.1655,1.08913,-0.0140881
2.20314,1.24648,0.0589023
2.20093,1.10695,0.0430027
2.26257,1.2801,0.151394
2.22801,1.12057,0.101605
2.12709,0.942596,-0.081246
2.15576,1.20975,0
2.15716,0.946925,-0.0274264
2.20051,1.23487,0.0587162
2.19762,1.0957,0.0428631
2.2531,1.26438,0.150464
2.2319,1.11279,0.101605
2.13036,0.935165,-0.081246
2.12379,1.19181,-0.056669
2.11105,1.0438,-0.0685373
2.15975,1.2026,0
2.16395,0.941362,-0.027473
2.15135,1.06373,-0.0139486
2.2011,1.22562,0.0586231
2.22997,0.970082,0.0283111
2.19766,1.08663,0.0427933
2.25728,1.2569,0.150464
2.232,1.10361,0.101443
2.13712,0.92969,-0.0813856
2.11724,1.17893,-0.0563898
2.10391,1.03115,-0.0681882
2.16394,1.19505,0
2.19486,1.21213,0.058344
2.19785,1.07719,0.0427235
2.25816,1.24708,0.150231
2.22866,1.09229,0.101117
2.13301,0.91906,-0.0811064
2.1039,1.02205,-0.0680718
2.16108,1.18365,0
2.15872,1.04868,-0.0139486
2.19908,1.20446,0.058344
2.22933,0.95135,0.028218
2.1944,1.06602,0.0425839
2.25549,1.23536,0.149766
2.22527,1.08101,0.100791
2.14356,0.914747,-0.0813856
2.13945,1.1718,-0.0567621
2.16632,0.915536,-0.0273798
2.16597,1.04288,-0.0139718
2.20327,1.19678,0.058344
2.22895,0.942006,0.0281714
2.1909,1.05488,0.0424443
2.25979,1.22748,0.149766
2.22543,1.07151,0.100628
2.12596,1.15478,-0.0562968
2.10737,1.00562,-0.0679555
2.16212,0.90488,-0.0272867
2.20743,1.18908,0.058344
2.22116,0.929587,0.0280317
2.19818,1.04895,0.0425141
2.25703,1.21579,0.149301
2.22555,1.06201,0.100466
2.13514,0.893587,-0.0808272
2.12646,1.14546,-0.0562037
2.13432,1.27787,-0.0434216
2.15925,1.15341,0
2.16158,0.895797,-0.0272401
2.19393,1.17194,0.0578787
2.23178,0.924891,0.0281249
2.20183,1.04127,0.0425141
2.25421,1.20414,0.148836
2.22563,1.05253,0.100303
2.13044,1.13803,-0.0562037
2.13533,1.26837,-0.0433518
2.1071,0.987486,-0.0677228
2.15972,1.144,0
2.16469,0.888245,-0.0272401
2.19801,1.16428,0.0578787
2.23129,0.915576,0.0280783
2.2584,1.19627,0.148836
2.22205,1.04136,0.0999771
2.1238,1.12497,-0.0559246
2.1363,1.25888,-0.043282
2.11053,0.980125,-0.0677228
2.15662,1.13273,0
2.16407,0.879178,-0.0271936
2.16071,1.27326,0.0145763
2.14041,0.994001,-0.0137161
2.19852,1.15474,0.0577856
2.22707,0.90477,0.0279852
2.19453,1.01913,0.0422348
2.25903,1.18652,0.148603
2.2293,1.03528,0.10014
2.14438,0.871179,-0.0808272
2.12418,1.11569,-0.0558315
2.13722,1.24939,-0.0432122
2.11031,0.971081,-0.0676064
2.15347,1.1215,0
2.16713,0.87162,-0.0271936
2.16859,1.26773,0.0145995
2.16567,0.996557,-0.0138556
2.20254,1.14706,0.0577856
2.25962,1.17678,0.148371
2.1316,1.11012,-0.0559246
2.13465,1.23791,-0.0430725
2.11005,0.96205,-0.06749
2.15381,1.11214,0
2.16262,1.25413,0.0145298
2.20653,1.13936,0.0577856
2.23704,0.890681,0.0280317
2.20671,1.2797,0.074239
2.19432,1.00047,0.0420952
2.26016,1.16706,0.148138
2.22556,1.01472,0.0996514
2.13555,0.850273,-0.0802688
2.12836,1.099,-0.0557385
2.13549,1.22846,-0.0430027
2.10975,0.953033,-0.0673737
2.15768,1.10462,0
2.16199,0.852069,-0.0270539
2.16352,1.24458,0.0145065
2.158,0.974827,-0.0137626
2.19981,1.12619,0.0575065
2.23642,0.881401,0.0279852
2.20423,1.268,0.0740063
2.25711,1.15552,0.147673
2.22545,1.0053,0.0994886
2.13851,0.842813,-0.0802688
2.13956,1.22137,-0.0430027
2.10925,0.944397,-0.0672573
2.15777,1.09565,0
2.16853,0.846349,-0.0271004
2.16764,1.2374,0.0145065
2.16852,0.970934,-0.0138091
2.19997,1.11708,0.0574134
2.20495,1.2587,0.07389
2.20473,0.987146,0.042165
2.10177,0.820293,-0.131394
2.25381,1.14441,0.147208
2.21783,0.993011,0.0990001
2.13384,0.83281,-0.0799896
2.11796,1.07543,-0.0552732
2.10888,0.935408,-0.067141
2.15801,1.08631,0
2.16401,0.835892,-0.0270073
2.1615,1.22391,0.0144368
2.16824,0.961737,-0.0137859
2.20028,1.10759,0.0573204
2.22744,0.860392,0.0277989
2.20237,1.24706,0.0736572
2.19719,0.97458,0.0419556
2.1009,0.811513,-0.131162
2.25779,1.13654,0.147208
2.22493,0.986884,0.0991629
2.13242,1.07343,-0.0555524
2.14127,1.20211,-0.0428631
2.10863,0.926064,-0.0670246
2.15839,1.07661,0
2.16597,1.21598,0.0144368
2.16442,0.950567,-0.0137394
2.19717,1.09595,0.0571343
2.23432,0.85365,0.0278455
2.20344,1.23702,0.0735409
2.10013,0.802382,-0.130929
2.25837,1.12647,0.146975
2.22488,0.977115,0.0990001
2.14348,0.818946,-0.0801292
2.11169,0.919067,-0.0670246
2.1665,1.20685,0.0144135
2.16756,0.943384,-0.0137394
2.20438,1.09043,0.0572273
2.23339,0.844821,0.0277989
2.20404,1.22776,0.0734245
2.19661,0.956025,0.041816
2.10278,0.795414,-0.130929
2.25851,1.11721,0.146743
2.21711,0.964948,0.0985116
2.10969,0.918196,-0.120582
2.15367,0.814662,-0.0804084
2.13269,1.05497,-0.0553663
2.11122,0.910107,-0.0669082
2.16516,0.810381,-0.0269142
2.16369,1.19541,0.0143671
2.1635,0.932645,-0.0136929
2.1974,1.07745,0.0569482
2.20481,1.21813,0.0733081
2.1018,0.786668,-0.130697
2.25523,1.1058,0.146278
2.21679,0.95562,0.0983488
2.10921,0.909244,-0.120373
2.13277,1.04576,-0.0552732
2.13599,1.17039,-0.0425141
2.1107,0.901162,-0.0667919
2.17656,1.05782,0
2.16797,0.802818,-0.0269142
2.16785,1.18785,0.0143671
2.1741,0.928229,-0.0137394
2.19395,1.06627,0.0567621
2.20905,1.21042,0.0733081
2.20691,0.942237,0.0418858
2.10079,0.777941,-0.130464
2.25548,1.09618,0.146045
2.22012,0.947876,0.0983488
2.10503,0.89874,-0.119954
2.14431,0.794054,-0.07985
2.13281,1.03656,-0.0551802
2.14358,1.16484,-0.0425839
2.11383,0.893788,-0.0667919
2.16943,1.04501,0
2.1509,1.16882,0.0142276
2.16996,0.917518,-0.0136929
2.19406,1.05687,0.056669
2.23461,0.818635,0.0277058
2.20272,1.19698,0.0729591
2.09974,0.769229,-0.130231
2.2557,1.08656,0.145813
2.22709,0.941677,0.0985116
2.10447,0.88983,-0.119745
2.14019,1.1543,-0.0424443
2.11294,0.885598,-0.0666755
2.15826,1.03129,0
2.15808,1.16395,0.0142508
2.19737,1.04998,0.056669
2.19943,1.18625,0.0727263
2.10966,0.765352,-0.130697
2.2591,1.07947,0.145813
2.22267,0.931586,0.098186
2.10726,0.883215,-0.119745
2.13735,1.14268,-0.0423046
2.11248,0.876315,-0.0665591
2.15881,1.15415,0.0142276
2.16876,0.899661,-0.0136464
2.2012,1.04191,0.056669
2.2326,0.800705,0.0276127
2.20377,1.17819,0.0727263
2.10493,0.754918,-0.130231
2.25222,1.06606,0.145115
2.22607,0.923433,0.098186
2.10679,0.873954,-0.119535
2.13732,0.766533,-0.0792917
2.1376,1.13371,-0.0422348
2.11168,0.867787,-0.0664428
2.16541,1.0162,0
2.1787,0.773232,-0.0269142
2.15909,1.14511,0.0142043
2.16433,0.889425,-0.0135999
2.20413,1.169,0.07261
2.10366,0.7466,-0.129999
2.25212,1.05689,0.144882
2.22912,0.916048,0.098186
2.11707,0.870001,-0.119954
2.13231,0.756768,-0.0790125
2.13224,1.00063,-0.054808
2.14174,1.12587,-0.0422348
2.11485,0.86004,-0.0664428
2.1702,0.761268,-0.0267745
2.16327,1.13719,0.0142043
2.2084,1.16091,0.07261
2.21174,0.899445,0.0416763
2.10261,0.737561,-0.129766
2.25598,1.04863,0.144882
2.22506,0.904858,0.0978603
2.10914,0.85772,-0.119326
2.13884,0.75027,-0.0791521
2.12139,0.986068,-0.0544357
2.13501,1.11284,-0.0420254
2.11784,0.852653,-0.0664428
2.16173,0.995656,0
2.16906,0.752377,-0.0267279
2.16723,1.12963,0.0142043
2.16322,0.870926,-0.0135534
2.22952,0.773349,0.027473
2.2018,1.14765,0.0722609
2.10518,0.730217,-0.129766
2.256,1.03908,0.14465
2.2282,0.897086,0.0978603
2.10495,0.969504,-0.107952
2.10842,0.848861,-0.119117
2.14145,0.7428,-0.0791521
2.13209,0.982003,-0.0546219
2.13869,1.10575,-0.0420254
2.12065,0.845626,-0.0664428
2.16398,0.742584,-0.0266348
2.1603,1.11693,0.0141346
2.17353,0.866711,-0.0135999
2.2056,1.14034,0.0722609
2.20667,0.879926,0.0414669
2.11136,0.724529,-0.129999
2.25943,1.03159,0.14465
2.22745,0.888213,0.0976975
2.10815,0.962519,-0.107952
2.11122,0.841865,-0.119117
2.1439,0.735695,-0.0791521
2.13897,0.976589,-0.0547149
2.14254,1.09828,-0.0420254
2.11615,0.835281,-0.0662101
2.1721,0.982567,0
2.17413,0.737595,-0.0267279
2.16419,1.10938,0.0141346
2.18026,0.860587,-0.0136231
2.2043,0.997134,0.0562968
2.23474,0.758156,0.027473
2.206,1.13081,0.0721445
2.19857,0.867812,0.0412575
2.10632,0.714588,-0.129534
2.25574,1.0204,0.144185
2.23054,0.880431,0.0976975
2.10786,0.953507,-0.107766
2.10672,0.831557,-0.118698
2.13889,0.725637,-0.0788729
2.13872,0.967468,-0.0546219
2.1192,0.82752,-0.0662101
2.16839,0.971329,0
2.16924,0.72708,-0.0266348
2.16467,1.09963,0.0141113
2.17222,0.848226,-0.0135534
2.20657,1.12091,0.0720282
2.21291,0.864113,0.0414669
2.10892,0.706864,-0.129534
2.25583,1.0105,0.143952
2.2263,0.869343,0.0973718
2.10769,0.944142,-0.10758
2.10975,0.82383,-0.118698
2.14153,0.717794,-0.0788729
2.13495,0.956353,-0.0544357
2.13606,1.07573,-0.0417462
2.11835,0.818676,-0.0660937
2.16445,0.960509,0
2.17556,0.720761,-0.0266814
2.16135,1.08847,0.0140648
2.1789,0.842079,-0.0135766
2.20042,0.976469,0.0560176
2.21047,1.1132,0.0720282
2.20845,0.853499,0.0413273
2.10759,0.698242,-0.129301
2.25569,1.001,0.14372
2.22932,0.861566,0.0973718
2.10732,0.935157,-0.107394
2.10889,0.81502,-0.118489
2.14402,0.710313,-0.0788729
2.13462,0.947272,-0.0543427
2.11731,0.810218,-0.0659773
2.17129,0.954937,0
2.16653,0.709807,-0.0265417
2.17211,1.08487,0.0141113
2.20342,1.10051,0.0716791
2.10989,0.691249,-0.129301
2.259,0.993512,0.14372
2.22844,0.852741,0.097209
2.11041,0.928165,-0.107394
2.11158,0.808023,-0.118489
2.14637,0.7032,-0.0788729
2.14141,0.941799,-0.0544357
2.12027,0.802452,-0.0659773
2.16744,0.943778,0
2.19618,0.956294,0.0557385
2.20027,1.08887,0.0714464
2.20688,0.835229,0.0411877
2.11241,0.683511,-0.129301
2.26262,0.985225,0.14372
2.23529,0.845981,0.0973718
2.1138,0.920423,-0.107394
2.11452,0.800277,-0.118489
2.09908,1.0388,-0.0954179
2.13752,0.93075,-0.0542496
2.1472,1.0533,-0.0417462
2.17439,0.937791,0
2.16394,0.69185,-0.0264485
2.17262,0.813605,-0.0134836
2.19951,0.948623,0.0557385
2.24013,0.716211,0.0273798
2.20047,1.07943,0.07133
2.10717,0.673701,-0.128836
2.25871,0.974159,0.143255
2.23448,0.836772,0.097209
2.11333,0.911457,-0.107208
2.10982,0.79009,-0.11807
2.0991,1.0297,-0.095255
2.13992,0.684171,-0.0784541
2.13708,0.9217,-0.0541566
2.13971,1.0413,-0.0415367
2.17754,0.688666,-0.0265882
2.16518,1.05369,0.0139951
2.19512,0.938563,0.0555524
2.19306,1.06726,0.0709809
2.25075,0.962348,0.142557
2.22961,0.826968,0.0968833
2.11251,0.903241,-0.107022
2.11979,0.786236,-0.118489
2.10233,1.0231,-0.095255
2.13629,0.913409,-0.0540635
2.1551,0.911679,0
2.162,1.0419,0.0139486
2.19871,0.930128,0.0555524
2.24126,0.699363,0.0273333
2.18994,1.05536,0.0707482
2.20799,0.809321,0.0410481
2.25443,0.953699,0.142557
2.23276,0.818402,0.0968833
2.11228,0.893567,-0.106835
2.11904,0.776716,-0.118279
2.09904,1.01155,-0.0949294
2.15609,0.672787,-0.0788729
2.13978,0.9052,-0.0540635
2.13285,1.01869,-0.0412575
2.16933,0.908788,0
2.17106,0.669152,-0.0264485
2.23604,0.689179,0.0272401
2.19,1.04599,0.0706318
2.26143,0.947367,0.142789
2.23561,0.810603,0.0968833
2.11539,0.886189,-0.106835
2.0992,0.761145,-0.117023
2.10256,1.00422,-0.0949294
2.15031,0.900816,-0.0542496
2.12239,0.762017,-0.0656282
2.20852,0.917059,0.0556454
2.20412,1.04424,0.0709809
2.20954,0.793308,0.0409782
2.25701,0.937194,0.142324
2.11447,0.878006,-0.106649
2.10535,0.755896,-0.117233
2.09848,0.994188,-0.0946037
2.14574,0.890988,-0.0540635
2.15802,1.01227,-0.0416065
2.12531,0.753862,-0.0656282
2.17563,0.89362,0
2.18272,0.774226,-0.0134604
2.25321,0.925486,0.141859
2.24498,0.796311,0.0970462
2.12152,0.871398,-0.106835
2.1007,0.745135,-0.116814
2.10228,0.986123,-0.0946037
2.14544,0.881223,-0.0539705
2.12415,0.745117,-0.0655119
2.17503,0.884514,0
2.17408,0.762632,-0.0133907
2.20037,0.89482,0.0552732
2.24697,0.666865,0.0272867
2.19721,1.02131,0.0705155
2.21153,0.775767,0.0409084
2.24903,0.914608,0.141394
2.12085,0.862484,-0.106649
2.11083,0.740444,-0.117233
2.10209,0.977095,-0.0944409
2.13739,0.869211,-0.0536913
2.12648,0.738439,-0.0655119
2.17408,0.876181,0
2.16861,0.999743,0.0138789
2.16891,0.753173,-0.0133442
2.19946,0.886408,0.0551802
2.2064,0.766191,0.0407688
2.25559,0.90903,0.141627
2.11614,0.852829,-0.106277
2.10937,0.732498,-0.117023
2.10152,0.968813,-0.0942781
2.14382,0.863986,-0.0537844
2.1465,0.980026,-0.0411877
2.12539,0.729342,-0.0653955
2.17544,0.746516,-0.0133674
2.20269,0.87834,0.0551802
2.23993,0.648218,0.027147
2.1932,1.00135,0.0701664
2.20919,0.758098,0.0407688
2.25149,0.897798,0.141162
2.24172,0.76926,0.0965577
2.11554,0.843586,-0.106091
2.10449,0.722168,-0.116605
2.10505,0.961103,-0.0942781
2.15441,0.859084,-0.0539705
2.14974,0.972903,-0.0411877
2.1278,0.72229,-0.0653955
2.17918,0.986228,0.0139021
2.18169,0.740584,-0.0133907
2.20559,0.871031,0.0551802
2.21169,0.750768,0.0407688
2.25817,0.891795,0.141394
2.24426,0.761823,0.0965577
2.11833,0.836567,-0.106091
2.10309,0.713902,-0.116395
2.10095,0.950822,-0.0939524
2.14608,0.847529,-0.0536913
2.14582,0.962121,-0.0410481
2.12652,0.713587,-0.0652792
2.17941,0.851911,0
2.18047,0.731692,-0.0133674
2.2049,0.861871,0.0550871
2.20726,0.989669,0.0703991
2.21051,0.741772,0.040699
2.25383,0.880999,0.140929
2.24311,0.752713,0.0963948
2.12123,0.829168,-0.106091
2.10935,0.707828,-0.116605
2.10425,0.943483,-0.0939524
2.15275,0.841489,-0.0537844
2.14568,0.952627,-0.0409782
2.12912,0.705789,-0.0652792
2.17156,0.964118,0.0138091
2.17175,0.71992,-0.0132977
2.20804,0.853785,0.0550871
2.20941,0.732407,0.0406292
2.24587,0.868413,0.140231
2.23827,0.741972,0.0960692
2.12053,0.819947,-0.105905
2.11193,0.700092,-0.116605
2.10404,0.934143,-0.0937896
2.14167,0.941911,-0.0408386
2.12397,0.695862,-0.0650464
2.18172,0.834864,0
2.17857,0.958141,0.0138324
2.16284,0.708598,-0.0132279
2.20331,0.96902,0.07005
2.21196,0.72469,0.0406292
2.26008,0.864849,0.140929
2.23705,0.732909,0.0959064
2.11592,0.809683,-0.105533
2.11057,0.691472,-0.116395
2.10729,0.926792,-0.0937896
2.12234,0.687954,-0.0649301
2.17647,0.705501,-0.0132977
2.21739,0.840539,0.0551802
2.20267,0.960495,0.0699336
2.21422,0.717737,0.0406292
2.25158,0.853499,0.140231
2.24314,0.727111,0.0960692
2.12219,0.804449,-0.105719
2.10133,0.681143,-0.115767
2.10287,0.916973,-0.0934639
2.15009,0.815025,-0.0535052
2.1517,0.928895,-0.0409084
2.18666,0.699956,-0.0133442
2.20251,0.950829,0.0698173
2.20922,0.707177,0.0404896
2.25843,0.84664,0.140464
2.24199,0.717664,0.0959064
2.12512,0.796664,-0.105719
2.10381,0.673435,-0.115767
2.0952,0.904505,-0.0929754
2.14758,0.918235,-0.0407688
2.12721,0.672749,-0.0649301
2.17895,0.808181,0
2.20214,0.941565,0.0697009
2.20786,0.698256,0.0404198
2.25389,0.835976,0.139999
2.24448,0.709835,0.0959064
2.12039,0.786463,-0.105346
2.09835,0.897188,-0.0929754
2.14324,0.907988,-0.0406292
2.1218,0.663304,-0.0646974
2.18036,0.923714,0.0137626
2.18374,0.68267,-0.0132977
2.2073,0.810381,0.0547149
2.21398,0.692124,0.0404896
2.2529,0.82712,0.139766
2.243,0.701195,0.0957435
2.12674,0.780804,-0.105533
2.10131,0.890224,-0.0929754
2.15009,0.902048,-0.040699
2.18064,0.791964,0
2.17847,0.672682,-0.0132512
2.21218,0.928099,0.0698173
2.20874,0.682031,0.04035
2.25577,0.819251,0.139766
2.24544,0.693361,0.0957435
2.10317,0.763827,-0.10423
2.10441,0.882883,-0.0929754
2.14584,0.891469,-0.0405594
2.18676,0.90847,0.0137626
2.16933,0.661574,-0.0131814
2.20914,0.793599,0.0546219
2.21494,0.675484,0.0404198
2.25486,0.810022,0.139534
2.24784,0.685519,0.0957435
2.10582,0.756481,-0.10423
2.10748,0.875532,-0.0929754
2.14517,0.770616,-0.05304
2.14524,0.882452,-0.0404896
2.18992,0.900831,0.0137626
2.16779,0.652844,-0.0131582
2.20382,0.90655,0.0693518
2.20962,0.665442,0.0402802
2.25767,0.802147,0.139534
2.24257,0.675364,0.0954179
2.10845,0.749126,-0.10423
2.10682,0.86665,-0.0928126
2.14407,0.761785,-0.0529469
2.15587,0.877598,-0.0406292
2.17385,0.763403,0
2.17839,0.886766,0.0136696
2.20713,0.898465,0.0693518
2.21205,0.657338,0.0402802
2.2606,0.793866,0.139534
2.24503,0.66714,0.0954179
2.11872,0.744041,-0.104602
2.10628,0.857415,-0.0926498
2.13931,0.751271,-0.0527608
2.18015,0.757503,0
2.206,0.766485,0.0543427
2.20639,0.889647,0.0692355
2.21421,0.65,0.0402802
2.2519,0.782434,0.138836
2.24339,0.658566,0.095255
2.10985,0.733077,-0.104044
2.10912,0.850426,-0.0926498
2.14934,0.746798,-0.0529469
2.1655,0.864386,-0.040699
2.17522,0.747288,0
2.21245,0.760079,0.0544357
2.20576,0.880457,0.0691191
2.25084,0.77327,0.138603
2.24184,0.649618,0.0950922
2.10862,0.724409,-0.103857
2.11207,0.843058,-0.0926498
2.14437,0.736692,-0.0527608
2.15363,0.850944,-0.0404198
2.17024,0.737118,0
2.17252,0.858408,0.0135766
2.20751,0.74978,0.0542496
2.20511,0.871283,0.0690027
2.25178,0.643987,0.0954179
2.11492,0.71833,-0.104044
2.10385,0.831275,-0.0921613
2.14693,0.729203,-0.0527608
2.15644,0.843798,-0.0404198
2.17646,0.731192,0
2.20999,0.742455,0.0542496
2.20798,0.863966,0.0690027
2.10971,0.708768,-0.103671
2.10659,0.824294,-0.0921613
2.14934,0.722079,-0.0527608
2.1752,0.722329,0
2.18577,0.846489,0.0136231
2.21636,0.735997,0.0543427
2.20353,0.853365,0.06877
2.11597,0.702658,-0.103857
2.10573,0.815492,-0.0919985
2.14805,0.713312,-0.0526678
2.21524,0.726622,0.0542496
2.21037,0.846714,0.0688864
2.11093,0.692408,-0.103485
2.10871,0.807769,-0.0919985
2.15065,0.705434,-0.0526678
2.1502,0.815496,-0.0401405
2.184,0.70836,0
2.21003,0.716804,0.0540635
2.10942,0.68417,-0.103299
2.10764,0.799354,-0.0918356
2.18265,0.69951,0
2.18703,0.820743,0.0135766
2.20871,0.707864,0.0539705
2.10799,0.675583,-0.103113
2.10293,0.789183,-0.09151
2.14778,0.688337,-0.0524816
2.21498,0.701359,0.0540635
2.21898,0.823909,0.0688864
2.1578,0.683252,-0.0526678
2.19129,0.685451,0
2.22123,0.694816,0.0541566
2.11214,0.775862,-0.0916728
2.18985,0.676617,0
2.216,0.684698,0.0539705
2.20588,0.801569,0.0683046
2.10732,0.765755,-0.0913472
2.15658,0.77514,-0.0400009
2.18838,0.667801,0
2.21456,0.675791,0.0538774
2.11374,0.759745,-0.09151
2.15914,0.767984,-0.0400009
2.18675,0.659385,0
2.18581,0.777471,0.0134836
2.21296,0.667288,0.0537844
2.11249,0.751392,-0.0913472
2.1618,0.760443,-0.0400009
2.1852,0.650607,0
2.17719,0.765855,0.0134139
2.21527,0.65956,0.0537844
2.21779,0.780138,0.0684209
2.10756,0.741361,-0.0910215
2.16054,0.751956,-0.0399311
2.17972,0.758632,0.0134139
2.21361,0.651082,0.0536913
2.21282,0.770152,0.0681882
2.11378,0.735682,-0.0911843
2.1595,0.742731,-0.0398613
2.18248,0.750637,0.0134139
2.22319,0.764636,0.0684209
2.11268,0.72663,-0.0910215
2.16207,0.735189,-0.0398613
2.17752,0.740439,0.0133674
2.22963,0.758159,0.0685373
2.09373,0.711948,-0.14173
2.1152,0.719251,-0.0910215
2.16463,0.727636,-0.0398613
2.18388,0.734107,0.0133907
2.22468,0.747823,0.0683046
2.09242,0.703363,-0.141474
2.11013,0.709316,-0.0906958
2.16715,0.720076,-0.0398613
2.18643,0.726479,0.0133907
2.22348,0.738791,0.0681882
2.08728,0.693537,-0.140962
2.1088,0.700685,-0.090533
2.18105,0.716251,-0.0400707
2.18895,0.718844,0.0133907
2.22605,0.731027,0.0681882
2.0859,0.685003,-0.140707
2.10743,0.692074,-0.0903702
2.18764,0.709964,0.0133674
2.22478,0.722017,0.0680718
2.08828,0.677717,-0.140707
2.10983,0.684713,-0.0903702
2.17077,0.696122,-0.0397915
2.2311,0.715469,0.0681882
2.09823,0.672862,-0.141218
2.17705,0.690601,0.0132744
2.22952,0.707246,0.0680718
2.12195,0.673122,-0.0906958
2.16412,0.677365,-0.0395821
2.1835,0.683431,0.0132977
2.22459,0.696291,0.0678391
2.17441,0.672261,0.0132279
2.22701,0.688522,0.0678391
2.17251,0.663789,-0.0396519
2.18045,0.666216,0.0132512
2.22545,0.679965,0.0677228
2.19396,0.661977,-0.0400009
2.18277,0.6586,0.0132512
2.2393,0.675657,0.0680718
2.23015,0.664412,0.0677228
2.22862,0.655495,0.0676064
2.22705,0.646598,0.06749
2.25731,0.766693,0.138836
2.26741,0.761747,0.139301
2.27006,0.753828,0.139301
